name;chrom;pos
IWB71372;6;82.3257
IWB71373;6;82.3257
IWB71378;6;46.9864
IWB71385;5;171.7073
IWB71394;13;43.5428
IWB71404;10;30.5792
IWB71405;10;59.9725
IWB71406;10;49.2695
IWB71413;8;19.5443
IWB71432;13;0.744
IWB71434;13;0.744
IWB71435;13;0.744
IWB71443;14;46.7428
IWB71444;14;46.7428
IWB71451;5;89.8687
IWB71454;13;34.7345
IWB71455;5;74.0534
IWB71459;8;19.5443
IWB71467;4;101.8462
IWB71473;14;64.3993
IWB71474;14;64.3993
IWB71482;12;5.2585
IWB71500;13;69.8317
IWB71501;13;69.9223
IWB71512;8;24.8738
IWB71513;14;23.5609
IWB71514;14;23.5609
IWB71521;5;131.0548
IWB71530;8;31.2385
IWB71533;12;105.705
IWB71548;15;91.5308
IWB71554;8;8.152
IWB71565;1;4.2945
IWB71573;14;73.1119
IWB71578;7;99.6324
IWB71584;5;55.6327
IWB71586;9;81.942
IWB71608;10;48.4524
IWB71610;9;209.4345
IWB71616;11;40.3862
IWB71617;11;40.3862
IWB71619;2;38.1362
IWB71621;2;38.2893
IWB71624;12;155.2175
IWB71636;13;43.8601
IWB71637;3;106.162
IWB71637;8;16.1833
IWB71638;8;16.1833
IWB71664;10;126.6249
IWB71672;12;47.3844
IWB71677;9;148.1284
IWB71691;14;66.2828
IWB71692;14;66.2828
IWB71693;4;148.7955
IWB71699;4;148.7955
IWB71702;7;117.9329
IWB71705;6;94.1819
IWB71706;6;94.1819
IWB71707;6;94.1819
IWB71708;6;94.1819
IWB71711;7;183.6302
IWB71711;21;106.7628
IWB71715;7;99.6324
IWB71717;8;19.6604
IWB71722;13;78.47
IWB71724;6;86.3271
IWB71734;13;66.115
IWB71736;7;24.6921
IWB71742;9;210.6546
IWB71745;1;124.6187
IWB71745;8;117.5541
IWB71751;12;127.2157
IWB71780;13;66.0206
IWB71783;7;35.2972
IWB71789;14;65.4983
IWB71808;4;150.7028
IWB71809;4;150.7028
IWB71810;4;150.7028
IWB71812;12;128.9864
IWB71816;2;111.5998
IWB71822;8;35.9366
IWB71823;11;41.4225
IWB71830;11;17.8355
IWB71849;12;127.3143
IWB71851;14;39.8227
IWB71868;11;29.9744
IWB71879;2;35.1109
IWB71889;1;32.6169
IWB71914;12;48.699
IWB71915;13;45.5673
IWB71948;2;106.9061
IWB71950;7;49.6439
IWB71951;5;85.455
IWB71952;5;83.2199
IWB71956;6;132.2431
IWB71956;20;72.5086
IWB71967;10;83.9514
IWB71971;15;91.5308
IWB71980;14;18.6266
IWB71983;5;125.4357
IWB71986;12;165.5251
IWB71992;8;62.8577
IWB72015;10;28.8359
IWB72020;10;5.1042
IWB72022;5;57.1081
IWB72039;6;44.0097
IWB72042;1;28.8047
IWB72046;13;15.7657
IWB72047;11;29.9744
IWB72048;12;142.219
IWB72049;12;140.0376
IWB72051;5;142.4187
IWB72072;13;66.5342
IWB72075;3;76.1529
IWB72078;8;25.9137
IWB72102;3;76.3929
IWB72103;11;19.5845
IWB72114;2;115.7445
IWB72115;12;138.1354
IWB72126;2;115.7445
IWB72129;11;59.1045
IWB72130;11;59.1045
IWB72134;10;5.1042
IWB72135;10;5.1042
IWB72136;10;5.1042
IWB72137;10;5.1042
IWB72138;10;5.1042
IWB72145;7;15.4756
IWB72146;14;18.6266
IWB72165;7;99.6324
IWB72169;14;39.8227
IWB72189;6;94.4827
IWB72190;6;94.4827
IWB72202;13;49.2047
IWB72208;6;64.8268
IWB72211;11;32.321
IWB72212;1;89.0822
IWB72218;8;116.5839
IWB72241;14;80.3541
IWB72248;14;98.2531
IWB72249;14;98.2531
IWB72256;3;37.2208
IWB72258;8;8.152
IWB72261;2;114.7202
IWB72261;9;243.8561
IWB72264;2;114.7202
IWB72281;12;128.9289
IWB72283;5;137.1888
IWB72299;2;114.8997
IWB72300;2;114.8997
IWB72304;2;37.1383
IWB72306;6;78.569
IWB72318;14;66.8512
IWB72324;8;62.8577
IWB72330;8;19.5443
IWB72334;12;76.1791
IWB72348;11;10.346
IWB72358;10;69.2841
IWB72368;11;37.8532
IWB72378;5;172.894
IWB72385;9;206.6351
IWB72386;5;122.7423
IWB72397;7;160.7718
IWB72400;13;34.8214
IWB72404;7;32.0377
IWB72415;13;49.3936
IWB72416;13;48.2113
IWB72418;1;39.2717
IWB72441;11;40.3862
IWB72443;8;95.7118
IWB72444;8;95.7118
IWB72446;3;158.28
IWB72449;13;71.471
IWB72463;2;27.0063
IWB72468;9;160.8893
IWB72476;3;175.6021
IWB72479;14;75.8519
IWB72486;7;117.4824
IWB72494;7;75.0728
IWB72497;5;135.5125
IWB72501;2;114.7677
IWB72504;14;47.7698
IWB72515;7;13.3769
IWB72525;10;34.5268
IWB72526;1;98.1741
IWB72526;8;77.5462
IWB72533;8;24.8738
IWB72535;9;208.6897
IWB72542;9;180.3317
IWB72560;3;77.7443
IWB72561;8;92.2346
IWB72575;14;25.198
IWB72576;14;25.198
IWB72581;7;99.6324
IWB72591;3;78.559
IWB72601;3;64.1796
IWB72606;8;65.151
IWB72624;12;104.5834
IWB72646;8;25.4634
IWB72647;8;25.4634
IWB72650;9;181.5993
IWB72653;3;76.2982
IWB72656;10;149.0659
IWB72662;3;106.9703
IWB72677;13;65.6051
IWB72685;9;75.9366
IWB72687;3;76.1529
IWB72691;7;172.4422
IWB72696;11;58.6001
IWB72699;10;131.176
IWB72706;11;58.8249
IWB72707;11;58.6001
IWB72708;8;24.0057
IWB72709;11;39.7338
IWB72714;12;177.9689
IWB72715;12;177.1021
IWB72728;10;128.7873
IWB72730;8;36.8325
IWB72738;8;27.7799
IWB72756;8;19.5443
IWB72757;2;106.6896
IWB72767;13;6.2927
IWB72770;13;50.6174
IWB72771;13;51.7656
IWB72772;11;49.6576
IWB72774;5;57.579
IWB72829;14;81.3736
IWB72832;7;166.2254
IWB72835;8;102.9028
IWB72839;6;46.9864
IWB72840;2;112.8881
IWB72846;13;43.8601
IWB72848;13;43.8601
IWB72853;13;43.8601
IWB72856;13;43.8601
IWB72883;11;59.5212
IWB72890;7;120.2596
IWB72894;9;88.3225
IWB72895;3;64.1796
IWB72897;3;106.0231
IWB72905;6;26.0571
IWB72912;13;34.7647
IWB72913;9;88.9246
IWB72915;9;88.9246
IWB72925;14;47.5993
IWB72930;4;128.4957
IWB72952;7;84.6709
IWB72956;6;2.1102
IWB72984;6;46.9864
IWB72985;6;46.9864
IWB73043;14;9.9556
IWB73052;13;66.6702
IWB73054;14;80.3541
IWB73072;13;117.0497
IWB73082;10;43.6079
IWB73083;10;94.9268
IWB73106;12;72.7364
IWB73107;14;33.5886
IWB73110;12;72.9746
IWB73111;12;72.9746
IWB73112;8;12.2558
IWB73114;9;180.3317
IWB73131;8;90.3127
IWB73134;7;7.7007
IWB73154;3;64.1796
IWB73156;8;47.0643
IWB73174;12;129.5862
IWB73175;12;129.5862
IWB73179;13;52.1018
IWB73185;6;125.6014
IWB73191;12;18.7705
IWB73196;9;210.6546
IWB73197;9;111.0871
IWB73199;9;147.8538
IWB73200;5;129.8871
IWB73222;12;142.219
IWB73235;7;24.2098
IWB73261;14;94.759
IWB73285;6;40.095
IWB73286;6;40.095
IWB73288;6;40.095
IWB73307;13;96.9251
IWB73321;4;136.5385
IWB73323;4;136.5385
IWB73326;7;32.0377
IWB73331;14;39.8227
IWB73346;13;96.9251
IWB73353;11;14.8474
IWB73354;11;14.8474
IWB73363;7;73.3821
IWB73384;11;14.8474
IWB73396;6;74.7716
IWB73405;13;76.6305
IWB73406;13;74.5078
IWB73415;13;59.1726
IWB73416;12;73.4799
IWB73417;1;25.8339
IWB73424;10;5.1042
IWB73429;8;75.2668
IWB73433;7;43.5968
IWB73438;6;73.1303
IWB73441;9;205.5154
IWB73443;14;42.9871
IWB73456;13;69.9223
IWB73461;4;101.8462
IWB73466;11;39.8599
IWB73472;9;149.75
IWB73482;1;105.1008
IWB73484;8;26.3872
IWB73494;14;48.4823
IWB73509;6;82.759
IWB73511;12;135.6089
IWB73514;8;34.8642
IWB73516;7;22.0475
IWB73518;6;94.1819
IWB73524;12;144.039
IWB73530;5;51.0557
IWB73532;11;26.1419
IWB73552;5;127.7524
IWB73567;9;209.7038
IWB73568;2;107.1225
IWB73571;7;62.6498
IWB73579;14;85.7697
IWB73580;14;85.7697
IWB73594;9;148.1284
IWB73597;2;37.1383
IWB73600;11;14.8474
IWB73609;6;122.6858
IWB73637;2;115.7445
IWB73638;2;115.7445
IWB73647;3;76.3929
IWB73652;1;22.74
IWB73653;7;129.1952
IWB73662;8;19.5443
IWB73667;14;108.0156
IWB73671;12;43.9992
IWB73675;12;174.1976
IWB73677;14;24.6599
IWB73685;14;6.1469
IWB73703;6;142.876
IWB73708;2;106.8638
IWB73710;5;137.1888
IWB73711;3;52.5789
IWB73718;12;14.654
IWB73735;5;69.0496
IWB73738;8;86.0788
IWB73745;8;31.2013
IWB73753;7;123.7469
IWB73753;14;45.6627
IWB73763;10;68.7854
IWB73766;9;126.7794
IWB73771;3;49.3267
IWB73772;1;28.2403
IWB73784;9;214.3677
IWB73784;16;76.4935
IWB73820;8;114.0259
IWB73827;6;43.0055
IWB73842;4;101.8462
IWB73859;12;39.702
IWB73860;13;66.8289
IWB73866;8;103.8034
IWB73869;14;80.7066
IWB73876;7;172.4422
IWB73882;8;64.6636
IWB73883;3;155.4129
IWB73889;7;32.0377
IWB73893;11;16.3825
IWB73895;10;9.0895
IWB73897;2;38.1362
IWB73913;9;111.0871
IWB73916;10;9.0895
IWB73927;6;126.6158
IWB73937;6;46.9864
IWB73939;6;46.9864
IWB73947;7;63.1321
IWB73951;1;87.4147
IWB73955;13;22.5079
IWB73981;2;35.1109
IWB73983;12;106.2842
IWB74015;14;60.1282
IWB74019;14;75.4161
IWB74021;12;180.7872
IWB74022;14;6.1469
IWB74027;13;46.5758
IWB74034;9;98.5164
IWB74038;6;83.0801
IWB74045;12;121.0739
IWB74046;12;121.0739
IWB74047;13;34.7647
IWB74048;8;8.152
IWB74050;8;8.152
IWB74054;11;63.5565
IWB74057;4;16.4281
IWB74061;7;80.0918
IWB74067;14;33.7326
IWB74076;10;140.1021
IWB74080;13;80.1697
IWB74084;16;68.9191
IWB74123;7;24.5649
IWB74138;14;41.1036
IWB74145;8;23.5043
IWB74161;7;53.1207
IWB74176;10;93.3511
IWB74185;8;25.7141
IWB74189;11;66.6324
IWB74191;4;30.3545
IWB74194;6;46.9864
IWB74198;13;26.8705
IWB74201;9;203.6245
IWB74204;7;98.5936
IWB74214;1;2.3909
IWB74226;11;7.4895
IWB74227;11;9.9951
IWB74234;20;72.5086
IWB74235;20;72.5086
IWB74244;6;75.2915
IWB74253;2;115.7445
IWB74263;19;114.3634
IWB74301;11;43.7582
IWB74304;6;115.5751
IWB74317;11;52.5855
IWB74319;12;93.1831
IWB74347;6;61.2588
IWB74349;10;5.1042
IWB74350;10;5.1042
IWB74352;8;16.7032
IWB74353;8;16.7032
IWB74361;5;20.907
IWB74361;12;7.6988
IWB74399;9;255.6292
IWB74413;16;97.4005
IWB74420;6;64.2916
IWB74430;19;110.7945
IWB74431;19;110.1709
IWB74436;5;57.1081
IWB74437;7;189.8099
IWB74443;9;111.0871
IWB74453;6;131.1064
IWB74453;13;97.3557
IWB74465;7;160.014
IWB74471;6;79.7516
IWB74480;4;123.8202
IWB74482;4;128.4957
IWB74482;7;24.0826
IWB74494;4;70.7782
IWB74498;12;48.8675
IWB74518;9;134.8658
IWB74530;9;30.7824
IWB74531;9;30.7824
IWB74533;8;75.2668
IWB74549;6;82.3257
IWB74553;4;20.4805
IWB74566;14;84.2765
IWB74584;5;7.691
IWB74609;3;136.6762
IWB74671;14;106.7687
IWB74681;9;121.899
IWB74701;1;48.0916
IWB74736;9;263.1664
IWB74755;8;85.5032
IWB74769;5;55.2874
IWB74776;8;69.1852
IWB74800;5;144.9301
IWB74807;15;42.7333
IWB74819;14;106.7687
IWB74841;9;88.9246
IWB74844;9;88.9246
IWB74845;7;134.9667
IWB74884;10;52.9154
IWB74900;8;34.0703
IWB74930;16;97.4005
IWB74942;15;91.5308
IWB74968;3;80.8134
IWB74979;4;25.6458
IWB74998;6;57.7162
IWB75018;3;23.7445
IWB75048;9;28.6802
IWB75092;6;115.0297
IWB75098;11;67.9373
IWB75108;5;41.7888
IWB75132;12;143.0242
IWB75134;6;33.9884
IWB75152;5;78.2411
IWB75173;8;19.5443
IWB75185;9;47.7106
IWB75191;14;77.2617
IWB75215;1;113.4744
IWB75221;10;9.0895
IWB75222;10;9.4708
IWB75238;14;103.3769
IWB75250;9;278.7477
IWB75250;16;97.4005
IWB75255;2;107.2545
IWB75261;6;43.0819
IWB75264;6;43.4082
IWB75269;5;100.9123
IWB75273;11;2.4891
IWB75279;12;9.4448
IWB75288;15;20.8666
IWB75308;10;102.8806
IWB75323;10;57.9777
IWB75329;17;4.4217
IWA10;9;112.4128
IWA12;5;120.3251
IWA19;6;103.0155
IWA20;6;103.0155
IWA22;12;166.4782
IWA26;2;55.5333
IWA27;11;76.8359
IWA32;2;49.5406
IWA38;6;96.2361
IWA52;13;31.3011
IWA70;2;49.5406
IWA71;2;49.5406
IWA81;10;104.67
IWA94;3;144.9363
IWA95;3;144.9363
IWA96;16;74.0792
IWA106;8;20.3335
IWA112;4;22.3307
IWA116;14;46.8186
IWA122;5;69.0496
IWA123;12;48.6004
IWA128;8;22.9147
IWA130;14;73.1119
IWA132;3;76.3929
IWA136;1;87.4147
IWA143;3;69.5853
IWA154;5;53.9563
IWA155;5;52.3805
IWA167;20;42.797
IWA171;10;93.2966
IWA173;2;87.244
IWA182;14;108.0156
IWA189;8;24.8738
IWA200;2;71.452
IWA206;13;46.9838
IWA211;10;59.9934
IWA214;6;94.4827
IWA217;1;27.1218
IWA218;6;83.0801
IWA224;6;82.3257
IWA226;9;144.991
IWA234;3;76.2982
IWA239;10;81.8896
IWA242;9;138.1511
IWA243;9;139.7515
IWA249;3;77.7443
IWA255;8;59.1949
IWA260;6;99.4678
IWA265;12;72.9746
IWA276;14;21.0899
IWA277;14;21.0899
IWA283;13;66.0206
IWA286;18;39.7757
IWA292;10;57.9777
IWA296;4;20.4805
IWA300;5;69.3635
IWA301;12;50.6463
IWA305;7;99.6324
IWA306;14;49.714
IWA311;14;36.446
IWA320;14;64.6115
IWA328;9;97.5181
IWA332;12;19.1033
IWA356;1;32.817
IWA360;1;23.1864
IWA362;15;37.584
IWA363;7;91.3063
IWA367;8;58.0946
IWA368;8;58.0946
IWA391;3;139.5875
IWA394;14;64.6115
IWA402;4;32.0383
IWA406;8;14.9902
IWA407;15;14.6747
IWA408;11;81.6991
IWA418;14;30.3521
IWA419;5;30.3245
IWA421;12;19.1279
IWA424;2;39.6357
IWA429;9;110.3635
IWA447;3;15.2444
IWA448;7;117.4824
IWA449;14;47.5993
IWA451;13;58.6174
IWA454;5;141.8599
IWA462;3;71.6061
IWA470;9;178.0341
IWA473;7;73.0164
IWA475;1;93.1356
IWA476;7;113.6877
IWA477;7;118.6802
IWA492;1;40.2773
IWA501;7;181.5103
IWA504;6;112.0682
IWA506;11;12.5665
IWA507;14;49.714
IWA513;1;23.8072
IWA515;8;29.4976
IWA523;3;119.392
IWA534;2;45.7761
IWA535;9;120.4887
IWA537;10;68.7854
IWA540;8;30.0686
IWA560;1;62.1964
IWA562;2;35.5702
IWA571;9;234.09
IWA577;1;83.9257
IWA587;9;171.8491
IWA593;7;127.4197
IWA599;6;115.5751
IWA599;20;72.5086
IWA600;6;115.3202
IWA600;20;72.5086
IWA605;1;61.1497
IWA607;9;93.6835
IWA610;10;68.7854
IWA614;7;71.3523
IWA624;10;104.67
IWA634;13;75.9204
IWA643;17;85.281
IWA648;5;172.894
IWA672;1;105.1008
IWA674;5;148.3894
IWA675;5;148.3894
IWA690;2;41.9958
IWA691;1;87.4147
IWA695;8;84.0873
IWA703;5;80.0807
IWA705;6;28.6771
IWA714;10;104.6156
IWA724;8;106.5471
IWA732;21;61.6454
IWA734;8;37.0043
IWA741;6;83.0801
IWA742;9;174.49
IWA743;3;76.3929
IWA746;9;267.6823
IWA773;10;96.5444
IWA781;10;63.2873
IWA787;10;133.4976
IWA792;8;21.4895
IWA796;7;105.8704
IWA797;7;105.8704
IWA799;3;119.392
IWA821;5;156.6581
IWA825;5;36.1257
IWA826;4;19.2391
IWA832;14;49.714
IWA836;14;64.6115
IWA837;9;134.8658
IWA840;9;160.8893
IWA840;16;60.9627
IWA850;5;74.1539
IWA851;3;34.6
IWA861;13;42.8365
IWA865;7;171.5942
IWA866;7;170.8628
IWA901;2;36.3516
IWA902;6;57.7162
IWA905;9;115.4763
IWA911;6;77.2947
IWA919;8;95.8278
IWA926;3;119.392
IWA928;6;115.5751
IWA931;1;63.2534
IWA936;12;162.7356
IWA951;12;77.1116
IWA980;15;52.5424
IWA984;20;2.9689
IWA987;12;73.028
IWA1007;11;40.3862
IWA1008;2;55.5333
IWA1022;7;32.0377
IWA1047;20;88.6744
IWA1048;6;57.7162
IWA1057;12;40.1334
IWA1062;5;30.1738
IWA1066;4;136.5385
IWA1076;9;209.4345
IWA1081;1;82.33
IWA1083;9;149.75
IWA1083;16;60.9627
IWA1100;11;66.424
IWA1109;8;24.7113
IWA1137;4;12.4899
IWA1155;12;45.2687
IWA1174;2;60.3274
IWA1178;4;19.2391
IWA1181;14;8.4284
IWA1192;15;45.4427
IWA1193;15;45.4427
IWA1194;6;83.0801
IWA1205;6;26.0571
IWA1206;10;63.2328
IWA1212;13;47.8412
IWA1214;5;169.0453
IWA1223;7;170.8628
IWA1225;1;95.5779
IWA1233;13;116.7437
IWA1252;2;55.5333
IWA1263;13;66.0206
IWA1267;13;77.7599
IWA1271;7;176.0196
IWA1275;2;71.584
IWA1276;6;57.7162
IWA1277;7;107.9214
IWA1279;1;39.2717
IWA1297;14;64.6115
IWA1307;1;37.4861
IWA1308;3;60.2643
IWA1309;9;124.3497
IWA1331;10;99.1048
IWA1339;14;60.6057
IWA1345;14;50.6235
IWA1346;14;52.1356
IWA1352;14;36.446
IWA1359;9;65.6159
IWA1360;9;65.6159
IWA1361;14;47.7698
IWA1366;3;140.9894
IWA1367;3;140.9894
IWA1368;1;101.9453
IWA1377;3;80.8134
IWA1380;12;61.4839
IWA1382;11;57.5035
IWA1384;6;127.1153
IWA1387;1;19.7538
IWA1393;9;151.2289
IWA1394;12;31.6909
IWA1397;15;14.7314
IWA1400;4;30.3545
IWA1406;20;82.9666
IWA1412;15;61.5927
IWA1413;9;30.7824
IWA1416;10;60.4251
IWA1420;14;49.714
IWA1422;3;69.5853
IWA1427;19;111.373
IWA1428;19;111.373
IWA1436;14;15.2916
IWA1437;14;25.6831
IWA1439;5;137.1888
IWA1441;12;128.9289
IWA1443;12;114.3611
IWA1449;10;68.7854
IWA1457;3;158.9367
IWA1459;10;60.6765
IWA1460;12;120.3961
IWA1471;12;53.7481
IWA1472;13;66.0206
IWA1473;13;66.0206
IWA1474;6;82.759
IWA1475;6;82.759
IWA1476;7;106.6018
IWA1485;13;95.7429
IWA1487;3;71.6061
IWA1489;9;144.0984
IWA1499;13;59.2859
IWA1502;7;118.3463
IWA1507;3;84.7982
IWA1510;6;122.6858
IWA1514;6;82.759
IWA1521;4;64.2906
IWA1522;6;44.4582
IWA1523;6;43.0769
IWA1524;7;112.7072
IWA1525;14;6.3023
IWA1531;13;66.0206
IWA1537;21;67.0674
IWA1539;2;92.7614
IWA1541;10;109.351
IWA1545;13;63.3614
IWA1563;2;3.9809
IWA1566;8;8.152
IWA1572;15;54.0674
IWA1579;2;55.5333
IWA1585;12;49.5782
IWA1588;12;49.7836
IWA1589;6;57.7162
IWA1590;12;126.505
IWA1591;12;130.3668
IWA1607;10;68.7854
IWA1611;3;105.0379
IWA1612;3;108.3154
IWA1629;13;78.47
IWA1630;5;58.1629
IWA1635;4;101.9176
IWA1644;1;122.2995
IWA1657;13;45.8431
IWA1660;13;41.2539
IWA1666;13;78.6362
IWA1667;9;257.1557
IWA1670;5;169.3216
IWA1671;6;82.392
IWA1681;19;37.3121
IWA1682;10;109.351
IWA1693;4;19.2391
IWA1704;10;85.7534
IWA1706;12;45.2687
IWA1713;3;76.1529
IWA1715;17;85.281
IWA1716;5;51.0557
IWA1718;5;51.0557
IWA1719;12;30.7953
IWA1727;4;25.7552
IWA1729;8;37.0043
IWA1736;15;67.9832
IWA1742;13;56.7024
IWA1743;13;56.7024
IWA1749;6;26.0571
IWA1763;9;110.9128
IWA1764;13;26.8705
IWA1772;12;73.254
IWA1774;12;108.8971
IWA1776;12;47.9883
IWA1785;1;40.0054
IWA1787;15;14.6747
IWA1796;17;91.1644
IWA1811;1;42.3553
IWA1820;18;31.8992
IWA1824;4;19.515
IWA1825;8;85.4614
IWA1835;4;148.7955
IWA1842;7;107.2854
IWA1847;17;76.6582
IWA1857;13;61.7184
IWA1867;6;139.9808
IWA1869;10;80.2427
IWA1874;6;57.7162
IWA1875;6;57.7162
IWA1881;14;39.6256
IWA1882;1;34.7462
IWA1890;8;33.5457
IWA1896;20;1.6997
IWA1900;4;4.1189
IWA1914;9;103.1644
IWA1922;3;69.5853
IWA1925;20;72.5086
IWA1926;20;72.5086
IWA1927;20;72.5086
IWA1932;2;55.5333
IWA1934;1;40.2568
IWA1943;5;54.9295
IWA1945;7;118.8021
IWA1946;7;118.8021
IWA1952;1;39.323
IWA1962;6;65.6016
IWA1973;5;38.3232
IWA1973;12;29.1027
IWA1978;5;51.0557
IWA1981;9;121.0275
IWA1992;4;21.0275
IWA1998;3;84.4193
IWA2007;2;36.3516
IWA2015;1;107.6149
IWA2019;3;62.544
IWA2021;15;65.3802
IWA2022;10;81.4915
IWA2028;3;120.0551
IWA2041;8;37.0043
IWA2047;3;47.0912
IWA2049;3;47.2996
IWA2054;6;136.4229
IWA2055;6;122.5634
IWA2059;2;19.3558
IWA2062;13;61.2349
IWA2074;10;60.4251
IWA2077;8;117.6795
IWA2079;14;39.5953
IWA2081;9;134.8658
IWA2082;7;80.5263
IWA2088;9;55.3164
IWA2093;12;173.4951
IWA2098;13;3.4674
IWA2106;4;58.6544
IWA2108;4;19.8146
IWA2112;9;55.3164
IWA2113;5;156.6078
IWA2117;9;63.9839
IWA2120;5;59.2239
IWA2124;10;99.8256
IWA2129;6;92.9076
IWA2137;6;40.095
IWA2143;5;11.0185
IWA2144;5;11.0185
IWA2145;5;10.7171
IWA2146;5;11.0185
IWA2149;14;108.0156
IWA2167;10;108.1231
IWA2175;20;53.4778
IWA2180;12;57.6879
IWA2191;14;75.8519
IWA2192;6;83.0801
IWA2221;8;23.5043
IWA2223;5;140.4536
IWA2244;13;56.3246
IWA2247;8;8.152
IWA2249;6;62.9154
IWA2250;7;112.5853
IWA2253;9;126.6051
IWA2255;12;108.8971
IWA2257;12;45.2687
IWA2259;2;40.9187
IWA2261;9;194.4711
IWA2267;14;21.0899
IWA2273;21;70.2419
IWA2291;3;55.5975
IWA2301;7;80.5263
IWA2308;8;58.6796
IWA2315;8;33.5457
IWA2330;13;81.1631
IWA2335;12;76.1791
IWA2338;20;0.5566
IWA2342;13;53.6127
IWA2344;9;120.4887
IWA2345;8;19.5443
IWA2350;5;141.0123
IWA2352;5;152.935
IWA2353;14;36.446
IWA2363;5;117.2612
IWA2378;5;30.1738
IWA2385;7;118.8021
IWA2398;11;40.3862
IWA2398;17;85.281
IWA2409;10;61.2506
IWA2411;8;58.6796
IWA2412;5;149.5635
IWA2413;13;5.118
IWA2414;16;22.4709
IWA2416;6;70.2758
IWA2418;13;48.336
IWA2421;6;72.0802
IWA2425;2;1.9957
IWA2429;5;86.8174
IWA2431;13;106.7532
IWA2437;7;120.2596
IWA2439;13;43.8601
IWA2440;9;60.3658
IWA2447;5;76.4015
IWA2449;15;15.8946
IWA2451;13;63.3614
IWA2462;10;119.7187
IWA2467;5;59.2239
IWA2469;11;85.5316
IWA2469;18;66.7541
IWA2479;13;4.3248
IWA2480;5;45.8384
IWA2484;1;74.7209
IWA2491;1;74.8286
IWA2504;8;21.6845
IWA2517;8;24.7113
IWA2522;21;47.7955
IWA2523;21;47.7955
IWA2531;2;38.0359
IWA2533;4;13.8455
IWA2536;12;61.3565
IWA2543;9;135.0665
IWA2549;2;55.5333
IWA2550;10;56.4942
IWA2565;12;108.8971
IWA2566;16;60.9627
IWA2571;9;67.2691
IWA2580;6;116.1613
IWA2584;1;57.2451
IWA2585;4;30.6019
IWA2588;8;37.0043
IWA2591;11;28.9162
IWA2595;11;63.5565
IWA2598;1;57.2451
IWA2601;2;127.5713
IWA2605;2;56.0665
IWA2609;12;28.6467
IWA2612;2;51.2566
IWA2613;10;99.1048
IWA2618;3;72.926
IWA2625;9;124.3497
IWA2629;1;32.6169
IWA2635;6;4.1083
IWA2655;8;8.152
IWA2656;1;31.9345
IWA2657;5;141.3577
IWA2659;12;133.107
IWA2662;10;60.3245
IWA2663;10;60.3245
IWA2672;10;68.7854
IWA2674;9;114.1664
IWA2676;9;199.1825
IWA2682;12;195.5728
IWA2685;6;65.1072
IWA2688;6;61.2588
IWA2705;6;107.4042
IWA2714;9;121.0275
IWA2724;7;159.3992
IWA2729;12;91.6384
IWA2738;3;1.9324
IWA2748;3;74.5363
IWA2764;4;8.2188
IWA2766;9;120.4887
IWA2771;19;44.7656
IWA2775;7;130.4141
IWA2776;7;130.4141
IWA2781;4;19.3485
IWA2790;8;37.0043
IWA2795;6;139.9808
IWA2802;5;170.9539
IWA2807;2;59.9419
IWA2808;20;45.5656
IWA2818;1;98.1741
IWA2820;7;92.414
IWA2831;2;53.7064
IWA2832;14;25.4557
IWA2835;2;79.1288
IWA2837;5;173.842
IWA2838;5;173.842
IWA2841;10;73.7304
IWA2862;10;102.8806
IWA2865;12;194.632
IWA2893;14;26.8466
IWA2897;5;172.4356
IWA2900;4;30.6019
IWA2901;4;30.6019
IWA2904;4;58.8019
IWA2915;12;7.4811
IWA2924;9;145.6513
IWA2933;13;77.2651
IWA2937;13;47.7128
IWA2944;3;80.2072
IWA2948;2;57.0169
IWA2951;10;104.6156
IWA2959;5;149.7205
IWA2960;6;61.2588
IWA2964;14;39.8227
IWA2965;20;71.707
IWA2969;12;77.1116
IWA2975;13;48.8119
IWA2978;10;111.0105
IWA2982;1;39.2717
IWA2990;10;62.952
IWA2993;3;1.9324
IWA2995;1;49.0922
IWA3000;10;74.4219
IWA3001;10;65.6341
IWA3002;12;105.2736
IWA3010;9;149.8028
IWA3011;17;76.9984
IWA3013;15;67.9832
IWA3018;10;86.3736
IWA3021;10;72.4187
IWA3025;12;71.1382
IWA3028;4;19.2391
IWA3029;4;19.2391
IWA3038;11;52.5855
IWA3040;11;52.4484
IWA3041;11;52.5855
IWA3042;11;52.5855
IWA3048;8;16.485
IWA3056;12;45.2687
IWA3061;4;87.135
IWA3066;6;132.8803
IWA3069;3;70.5578
IWA3075;9;204.5277
IWA3081;9;93.6835
IWA3086;2;56.4361
IWA3088;4;20.4805
IWA3093;3;86.8759
IWA3097;8;82.2814
IWA3100;5;41.7888
IWA3103;10;9.0895
IWA3107;15;67.9832
IWA3108;15;67.9832
IWA3111;3;107.0208
IWA3119;4;19.7005
IWA3120;8;49.5526
IWA3150;10;43.0925
IWA3151;2;59.7677
IWA3156;3;69.5853
IWA3160;1;39.2717
IWA3182;1;4.2945
IWA3185;12;162.1604
IWA3186;17;76.6582
IWA3189;8;47.0643
IWA3193;2;34.3981
IWA3195;1;87.4147
IWA3198;3;86.8759
IWA3204;20;87.42
IWA3207;6;62.1151
IWA3209;12;31.6909
IWA3218;10;68.7854
IWA3226;12;109.7763
IWA3227;6;72.0802
IWA3229;13;26.8705
IWA3231;6;61.2588
IWA3232;7;112.3892
IWA3236;9;134.8658
IWA3267;7;35.4297
